majority_macro_f1,weighted_macro_f1,densenet169_macro_f1,majority_minus_densenet169,weighted_minus_densenet169,weighted_minus_majority
0.6620281063361104,0.6620281063361104,0.637882530699381,0.024145575636729477,0.024145575636729477,0.0
0.669733636349809,0.669733636349809,0.6485230709827499,0.02121056536705912,0.02121056536705912,0.0
0.654467235575821,0.654467235575821,0.6136499698087033,0.04081726576711764,0.04081726576711764,0.0
0.6976851417560785,0.6976851417560785,0.6406271477629745,0.05705799399310407,0.05705799399310407,0.0
0.6895681607700953,0.6895681607700953,0.6501739704616589,0.03939419030843638,0.03939419030843638,0.0
0.6310728519374676,0.6310728519374676,0.6200183343771617,0.011054517560305954,0.011054517560305954,0.0
0.6660113038769805,0.6660113038769805,0.6412327494010662,0.02477855447591426,0.02477855447591426,0.0
0.6053736534522414,0.6053736534522414,0.5732584812257191,0.03211517222652227,0.03211517222652227,0.0
0.6660082808556671,0.6660082808556671,0.631589727767109,0.034418553088558124,0.034418553088558124,0.0
0.6729094406698022,0.6729094406698022,0.6529217419769809,0.019987698692821243,0.019987698692821243,0.0
0.6848532983278888,0.6848532983278888,0.6520562815469624,0.03279701678092639,0.03279701678092639,0.0
0.679171497360318,0.679171497360318,0.6373579908773767,0.041813506482941354,0.041813506482941354,0.0
0.6468311219348458,0.6468311219348458,0.6304213411321621,0.016409780802683738,0.016409780802683738,0.0
0.6281283113093028,0.6281283113093028,0.5923550970359486,0.035773214273354226,0.035773214273354226,0.0
0.665413170744458,0.665413170744458,0.634058526100119,0.031354644644339014,0.031354644644339014,0.0
0.6115998988337588,0.6115998988337588,0.605822298356164,0.005777600477594791,0.005777600477594791,0.0
0.6666826029231128,0.6666826029231128,0.6034770502379562,0.0632055526851566,0.0632055526851566,0.0
0.6650406801977511,0.6650406801977511,0.6384456758946634,0.0265950043030877,0.0265950043030877,0.0
