replicate_id,flat_accuracy,hierarchical_accuracy,difference_accuracy,flat_balanced_accuracy,hierarchical_balanced_accuracy,difference_balanced_accuracy,flat_macro_f1,hierarchical_macro_f1,difference_macro_f1,flat_f1_non_malignant,flat_f1_melanoma,flat_f1_bcc,flat_f1_scc,hierarchical_f1_non_malignant,hierarchical_f1_melanoma,hierarchical_f1_bcc,hierarchical_f1_scc,difference_f1_non_malignant,difference_f1_melanoma,difference_f1_bcc,difference_f1_scc
241,0.74754634678298804,0.7369138495092693,0.010632497273718733,0.66900810873211269,0.63970709423080363,0.029301014501309064,0.64020083651620741,0.60909217847283059,0.031108658043376813,0.82485615650172617,0.62219598583234947,0.6843033509700176,0.42944785276073622,0.8254319893664156,0.57936998147004326,0.67758444216990787,0.35398230088495575,-0.00057583286468942951,0.042826004362306214,0.0067189088001097241,0.075465551875780468
242,0.73718647764449297,0.74154852780806979,-0.004362050163576825,0.63160066652339386,0.63399261031043541,-0.0023919437870415505,0.6036947588130166,0.6080658033033135,-0.0043710444902969048,0.820396084680173,0.59416767922235725,0.68314210061782876,0.31707317073170732,0.82935377875136906,0.57982120051085562,0.68228105906313652,0.34080717488789236,-0.0089576940711960651,0.014346478711501631,0.00086104155469224342,-0.02373400415618504
243,0.73064340239912762,0.73500545256270444,-0.004362050163576825,0.64354943852856872,0.62001091771719719,0.023538520811371533,0.60698358570917876,0.59539638712629339,0.011587198582885372,0.81135996305703073,0.59449970743124636,0.69058295964125549,0.33149171270718236,0.81931464174454816,0.58328248932275784,0.6987951807228916,0.28019323671497581,-0.0079546786875174247,0.011217218108488525,-0.0082122210816361063,0.051298475992206549
244,0.74209378407851689,0.73964013086150493,0.002453653217011964,0.64447277983363216,0.61303836003072143,0.031434419802910729,0.61343304529717768,0.59103327624484681,0.022399769052330876,0.82093663911845727,0.6004784688995215,0.70731707317073167,0.32500000000000001,0.82501104728236851,0.5710675931775111,0.7192982456140351,0.24875621890547264,-0.0040744081639112473,0.029410875722010399,-0.011981172443303434,0.076243781094527369
245,0.73800436205016362,0.7369138495092693,0.0010905125408943173,0.62751065987702592,0.62576395003053353,0.0017467098464923891,0.59704852217082838,0.59939386618113133,-0.0023453440103029521,0.82066590126291616,0.60473372781065093,0.68253968253968256,0.28025477707006369,0.82433932933599818,0.57266009852216748,0.70564516129032262,0.29493087557603692,-0.003673428073082019,0.032073629288483452,-0.023105478750640063,-0.014676098505973234
246,0.74209378407851689,0.74536532170119951,-0.0032715376226826187,0.64044726791716999,0.63172797444771911,0.0087192934694508839,0.60733789060114773,0.60857496600677785,-0.001237075405630117,0.82066590126291616,0.61347517730496437,0.69759143621766273,0.29761904761904762,0.82683790965456161,0.59914057704112955,0.70588235294117652,0.30243902439024384,-0.0061720083916454449,0.014334600263834818,-0.0082909167235137859,-0.0048199767711962216
247,0.75463467829880049,0.74836423118865869,0.0062704471101417969,0.66369672591989037,0.64865241050822264,0.01504431541166773,0.63776826893430116,0.61642619282612687,0.02134207610817429,0.83219645293315159,0.63138686131386856,0.68258178603006192,0.40490797546012269,0.83348095659875987,0.59847522236340533,0.69140624999999989,0.34234234234234229,-0.0012845036656082831,0.032911638950463229,-0.0088244639699379679,0.062565633117780406
248,0.74073064340239914,0.74509269356597596,-0.004362050163576825,0.652080039672015,0.64973810300020995,0.0023419366718050449,0.62005196435390586,0.62219972785440625,-0.0021477635005003881,0.82209436133486768,0.60035108250438851,0.69729729729729728,0.3604651162790698,0.83038869257950532,0.57071339173967461,0.7190332326283988,0.36866359447004615,-0.0082943312446376316,0.029637690764713898,-0.021735935331101519,-0.0081984781909763549
249,0.75163576881134131,0.76063249727371862,-0.0089967284623773125,0.68576848605488916,0.67476288982658772,0.01100559622830144,0.65103023392024195,0.64629933193498035,0.0047309019852616041,0.82720588235294124,0.62323943661971837,0.7006369426751593,0.45303867403314918,0.84015034269290312,0.60621118012422359,0.72177419354838712,0.41706161137440756,-0.012944460339961883,0.017028256495494776,-0.02113725087322782,0.035977062658741621
250,0.75245365321701196,0.75381679389312972,-0.0013631406761177578,0.66287722199321075,0.64620791246991283,0.016669309523297926,0.63290507967890031,0.62430192880972435,0.0086031508691759573,0.83155262559672638,0.61557478368356,0.69625761531766761,0.38823529411764712,0.83862491788920523,0.57840616966580982,0.72095332671300894,0.35922330097087379,-0.0070722922924788545,0.037168614017750179,-0.024695711395341324,0.029011993146773329
251,0.75,0.73718647764449297,0.012813522355507034,0.649014534575312,0.60868700682136934,0.04032752775394266,0.62324433023062398,0.59087181905161079,0.032372511179013186,0.82824601366742601,0.61978545887961856,0.69494584837545126,0.34999999999999998,0.82350352112676051,0.56839475327920042,0.70896273917421948,0.2626262626262626,0.0047424925406654994,0.051390705600418141,-0.014016890798768222,0.087373737373737381
252,0.74863685932388224,0.74509269356597596,0.0035441657579062813,0.66207575503760863,0.6323401452066264,0.029735609830982224,0.63062563043595443,0.60708121283323657,0.02354441760271786,0.82788571428571422,0.60733613950691523,0.70577777777777784,0.38150289017341044,0.83097345132743361,0.58238993710691833,0.70726915520628686,0.30769230769230765,-0.003087737041719385,0.024946202399996897,-0.001491377428509022,0.073810582481102782
253,0.742639040348964,0.74209378407851689,0.00054525627044710312,0.64787419139168223,0.62426066101113609,0.023613530380546144,0.61635971081164809,0.59801311466519802,0.018346596146450067,0.82272416153319639,0.61313868613138689,0.68073878627968343,0.34883720930232559,0.82877316857899375,0.5924984106802289,0.68374384236453201,0.28703703703703709,-0.006049007045797361,0.020640275451157986,-0.0030050560848485786,0.0618001722652885
254,0.73882224645583428,0.73418756815703379,0.0046346782988004875,0.63799906214435542,0.60938558926869646,0.028613472875658963,0.61087552456464134,0.58961502614999295,0.021260498414648388,0.82449725776965266,0.59107358262967435,0.68010517090271683,0.34782608695652173,0.82640264026402654,0.55189873417721524,0.69444444444444442,0.2857142857142857,-0.0019053824943738862,0.03917484845245911,-0.014339273541727593,0.062111801242236031
255,0.74836423118865869,0.74645583424209383,0.0019083969465648609,0.65108383545559634,0.64268909197330337,0.0083947434822929656,0.61829765511358736,0.61458130489461371,0.0037163502189736519,0.83020594965675065,0.6166868198307135,0.68711656441717794,0.33918128654970758,0.83385024368630922,0.57304075235109708,0.71810089020771517,0.33333333333333331,-0.0036442940295585702,0.043646067479616413,-0.030984325790537226,0.0058479532163742687
256,0.73936750272628138,0.73909487459105783,0.00027262813522355156,0.64984460206085415,0.63604010239285658,0.013804499667997572,0.61394041961545731,0.60339796387162181,0.010542455743835499,0.81630762103312493,0.61662817551963056,0.69534050179211471,0.32748538011695905,0.82416107382550341,0.58297611757501522,0.71570576540755471,0.29074889867841408,-0.0078534527923784792,0.033652057944615343,-0.020365263615439999,0.036736481438544966
257,0.75327153762268262,0.73964013086150493,0.013631406761177689,0.64230376862907734,0.6175557295121491,0.024748039116928244,0.61397245442802661,0.59369297326050385,0.020279481167522762,0.83303002729754339,0.62249240121580551,0.69656992084432712,0.30379746835443039,0.82807327300816602,0.57831325301204817,0.69087340529931307,0.27751196172248804,0.0049567542893773631,0.044179148203757346,0.005696515545014047,0.026285506631942346
258,0.73909487459105783,0.73173391494002182,0.0073609596510360031,0.64919504319211452,0.62143834804324183,0.02775669514887269,0.61788505555660811,0.59897290332895459,0.018912152227653523,0.81977011494252872,0.60828955049620548,0.68301544050862861,0.3604651162790698,0.81975199291408318,0.56454601605929589,0.68806419257773321,0.3235294117647059,1.8122028445533012e-05,0.043743534436909592,-0.0050487520691046006,0.036935704514363898
259,0.74236641221374045,0.74700109051254093,-0.0046346782988004875,0.63569913287782642,0.62636203546617264,0.009337097411653783,0.60261777877954115,0.60855601870867548,-0.0059382399291343368,0.82266236757254718,0.61871345029239777,0.68688670829616416,0.2822085889570552,0.83281870313189232,0.59147869674185471,0.68560235063663066,0.32432432432432429,-0.010156335559345142,0.027234753550543056,0.0012843576595334971,-0.042115735367269092
260,0.74345692475463465,0.73118865866957472,0.012268266085059931,0.66399986656255172,0.63423333114180303,0.029766535420748697,0.63653072519695819,0.6091490415980132,0.027381683598944995,0.82483267943687966,0.60602549246813442,0.68581687612208253,0.42944785276073622,0.81990627092166923,0.5609756097560975,0.68571428571428572,0.37,0.0049264085152104231,0.045049882712036915,0.00010259040779680983,0.059447852760736219
261,0.73964013086150493,0.7363685932388222,0.0032715376226827297,0.63196617518321774,0.59536868108109342,0.036597494102124317,0.60742345003146903,0.57752489112939398,0.029898558902075045,0.82393240465859796,0.59180035650623897,0.68928571428571428,0.32467532467532467,0.82684268426842678,0.57413249211356465,0.68114511352418561,0.22797927461139897,-0.0029102796098288142,0.017667864392674315,0.0081406007615286713,0.096696050063925704
262,0.73745910577971652,0.72900763358778631,0.0084514721919302094,0.65493566864313135,0.63008606533468037,0.024849603308450985,0.62054717727393127,0.5983266901656995,0.022220487108231768,0.81385681293302559,0.60655737704918034,0.69920141969831417,0.36257309941520466,0.81688888888888889,0.56718266253869976,0.68888888888888888,0.32034632034632038,-0.0030320759558633004,0.03937471451048058,0.010312530809425291,0.042226779068884279
263,0.74236641221374045,0.73146128680479827,0.010905125408942173,0.63763603849913975,0.61608395142714922,0.021552087071990522,0.60592933398890281,0.59099321743637878,0.014936116552524026,0.82366429717954603,0.60574106619800816,0.7019143117593436,0.29239766081871343,0.8210479573712256,0.57441574415744157,0.676056338028169,0.29245283018867924,0.0026163398083204337,0.031325322040566594,0.025857973731174599,-5.5169369965801796e-05
264,0.73282442748091603,0.74509269356597596,-0.012268266085059931,0.64095952700902037,0.65168305823359174,-0.01072353122457137,0.6102599347991462,0.61981289203809853,-0.009552957238952331,0.81098546042003217,0.59952885747938756,0.68875326939843073,0.34177215189873422,0.83118040089086853,0.57725587144622992,0.71626984126984139,0.35454545454545455,-0.020194940470836364,0.022272986033157638,-0.027516571871410656,-0.01277330264672033
265,0.74918211559432935,0.742639040348964,0.0065430752453653485,0.66069116925820559,0.63084618338786214,0.029844985870343455,0.6352144015811384,0.60741600012885821,0.027798401452280186,0.82846715328467146,0.60801915020945541,0.69946332737030403,0.40490797546012269,0.82992299229922983,0.58564231738035255,0.68076535750251765,0.33333333333333326,-0.0014558390145583688,0.022376832829102855,0.018697969867786379,0.071574642126789434
266,0.74127589967284624,0.73146128680479827,0.0098146128680479672,0.66436947626117182,0.62159857251742257,0.042770903743749256,0.62514878507233806,0.59228373455863648,0.032865050513701588,0.81866237646518047,0.60620525059665875,0.70535714285714279,0.37037037037037035,0.82068353306702169,0.57178526841448196,0.6846307385229542,0.29203539823008851,-0.0020211566018412119,0.034419982182176789,0.020726404334188597,0.078334972140281844
267,0.74727371864776448,0.74536532170119951,0.0019083969465649719,0.65146025533351826,0.62766512014531473,0.023795135188203531,0.62013384586409792,0.60192457770291963,0.018209268161178294,0.82567968928489832,0.62068965517241381,0.68892794376098421,0.34523809523809523,0.83263506063947068,0.59746835443037971,0.67992047713717696,0.29767441860465116,-0.0069553713545723594,0.023221300742034101,0.0090074666238072476,0.047563676633444074
268,0.76526717557251911,0.75463467829880049,0.010632497273718622,0.68086568814312187,0.64894869225198859,0.031916995891133282,0.64899849337617888,0.62078939223789908,0.028209101138279791,0.83927339618303043,0.6528681253696037,0.70141342756183744,0.40243902439024393,0.83698296836982966,0.59849435382685068,0.72509960159362541,0.32258064516129031,0.0022904278132007683,0.054373771542753024,-0.023686174031787965,0.079858379228953613
269,0.74236641221374045,0.75027262813522355,-0.0079062159214831063,0.64616390149106051,0.65083577696466743,-0.0046718754736069235,0.61537446350337,0.61832122401214573,-0.0029467605087757365,0.82109141146672804,0.60404280618311523,0.70303030303030301,0.33333333333333331,0.83355467020805663,0.59974905897114172,0.7109768378650555,0.32900432900432902,-0.012463258741328587,0.0042937472119735087,-0.0079465348347524944,0.0043290043290042934
270,0.73854961832061072,0.74509269356597596,-0.0065430752453652374,0.66306661263338951,0.64806360047908573,0.015003012154303774,0.62807483141303855,0.61490536682200603,0.01316946459103252,0.81902123730378584,0.60361445783132528,0.68030690537084404,0.40935672514619881,0.82985339848956019,0.58926342072409488,0.70717131474103578,0.33333333333333331,-0.010832161185774347,0.014351037107230402,-0.026864409370191744,0.076023391812865493
271,0.74754634678298804,0.74100327153762269,0.0065430752453653485,0.66689850933753836,0.63953365949401542,0.027364849843522943,0.63685334462356535,0.61390838201541242,0.02294496260815293,0.82422857142857153,0.61151079136690645,0.70231729055258463,0.40935672514619881,0.82410279131590614,0.58292079207920799,0.70411233701103315,0.34449760765550236,0.00012578011266539679,0.028589999287698453,-0.0017950464584485237,0.06485911749069645
272,0.74100327153762269,0.75136314067611776,-0.01035986913849507,0.66123073765309848,0.64884112128145188,0.012389616371646595,0.62437797538398832,0.62112420820469982,0.0032537671792884915,0.81729879740980571,0.62922705314009664,0.67003367003367009,0.38095238095238093,0.83263690345282604,0.59651387992253058,0.70955165692007804,0.34579439252336452,-0.015338106043020328,0.032713173217566061,-0.039517986886407952,0.035157988429016407
273,0.73555070883315155,0.73446019629225734,0.0010905125408942062,0.63600645236873188,0.61941503073350845,0.016591421635223425,0.61073574397953712,0.59342320685968541,0.017312537119851701,0.81782678612451198,0.59018332347723235,0.68826619964973734,0.34666666666666673,0.82200935620405435,0.57658779576587804,0.68653846153846154,0.28855721393034828,-0.0041825700795423693,0.013595527711354305,0.0017277381112758006,0.058109452736318457
274,0.74100327153762269,0.7437295528898582,-0.0027262813522355156,0.64166923873010207,0.62555878937822884,0.016110449351873224,0.60721365076643119,0.60249462501323303,0.0047190257531981583,0.81753825074217856,0.60300300300300302,0.71942446043165464,0.28888888888888892,0.82963288634864807,0.5761631612492033,0.71172962226640157,0.29245283018867924,-0.012094635606469506,0.02683984175379972,0.0076948381652530706,-0.0035639412997903186
275,0.73964013086150493,0.73827699018538717,0.0013631406761177578,0.63893853775481635,0.60894145175727088,0.02999708599754547,0.60872266709348322,0.58669634573661467,0.02202632135686855,0.82135523613963035,0.59000602046959649,0.70588235294117629,0.31764705882352945,0.8251101321585903,0.56887755102040816,0.71583087512291044,0.23696682464454974,-0.0037548960189599523,0.021128469449188336,-0.0099485221817341429,0.08068023417897971
276,0.73664122137404575,0.74563794983642306,-0.0089967284623773125,0.64061959731832485,0.62764024705845267,0.01297935025987218,0.60779730590733183,0.60658237979405905,0.0012149261132727851,0.81488329096371614,0.60081823495032149,0.70298769771529002,0.3125,0.83322317691121384,0.58120721841941514,0.70121951219512202,0.31067961165048541,-0.018339885947497692,0.019611016530906356,0.0017681855201679975,0.0018203883495145901
277,0.73800436205016362,0.72928026172300986,0.0087241003271537609,0.64688701551508909,0.61322148326571102,0.033665532249378072,0.61328432752225037,0.58846416304888671,0.024820164473363659,0.81943804698295708,0.60844079718640087,0.68043087971274685,0.34482758620689657,0.81915367483296209,0.57420924574209253,0.67203219315895379,0.28846153846153844,0.00028437214999499361,0.034231551444308339,0.0083986865537930555,0.056366047745358139
278,0.73255179934569248,0.73336968375136313,-0.00081788440567065468,0.64607039298184676,0.61964389977481915,0.026426493207027613,0.6138429841254901,0.59412769693372069,0.019715287191769404,0.81757225433526015,0.6005830903790087,0.66074600355239776,0.37647058823529411,0.82493898380297315,0.56378344741754827,0.68447082096933731,0.30331753554502378,-0.0073667294677129957,0.036799642961460433,-0.023724817416939548,0.073153052690270337
279,0.74209378407851689,0.7363685932388222,0.0057251908396946938,0.64653258733059205,0.62447213786705769,0.02206044946353436,0.61612386648960449,0.59512976729671918,0.020994099192885307,0.82097069597069605,0.60395446375074902,0.70017636684303353,0.33939393939393941,0.820627802690583,0.58572300183038439,0.70622568093385207,0.26794258373205743,0.00034289328011305464,0.018231461920364622,-0.0060493140908185472,0.071451355661881988
280,0.7505452562704471,0.75136314067611776,-0.00081788440567065468,0.6840332316196247,0.66490838930658058,0.019124842313044121,0.65377527785079381,0.6415564520805741,0.01221882577021971,0.82744378155117027,0.61465721040189125,0.69901168014375559,0.47398843930635837,0.83469073299581775,0.57570093457943927,0.71894093686354377,0.43689320388349523,-0.007246951444647487,0.03895627582245198,-0.01992925671978818,0.037095235422863138
281,0.75272628135223552,0.73500545256270444,0.017720828789531073,0.66032814561299003,0.62038817308096439,0.039939972532025636,0.63225432774165946,0.59337702375849044,0.03887730398316902,0.82802839477902446,0.63690476190476186,0.68672566371681421,0.37735849056603776,0.82467820683533066,0.5864848109113453,0.66467065868263475,0.29767441860465116,0.0033501879436937942,0.050419950993416562,0.022055005034179453,0.079684071961386604
282,0.73664122137404575,0.72355507088331517,0.013086150490730586,0.64791502345647256,0.62186588313123337,0.026049140325239195,0.61312464872125283,0.59374096046066416,0.019383688260588672,0.81442107695863197,0.61207897793263644,0.68878923766816136,0.33720930232558138,0.81389136242208371,0.55887736424649181,0.67342799188640978,0.32876712328767127,0.00052971453654826473,0.053201613686144622,0.015361245781751576,0.0084421790379101136
283,0.7437295528898582,0.74209378407851689,0.0016357688113413094,0.64606052915617573,0.61991623536534912,0.026144293790826612,0.61416868793562618,0.59586984229219286,0.018298845643433315,0.82253263109686281,0.60770156438026468,0.70113935144609996,0.3253012048192771,0.82752536391707099,0.57794676806083656,0.71754212091179381,0.26046511627906976,-0.0049927328202081789,0.029754796319428123,-0.016402769465693856,0.064836088540207337
284,0.73964013086150493,0.74700109051254093,-0.0073609596510360031,0.64008175925734601,0.62412305937773593,0.015958699879610072,0.60965573701580678,0.60246922703479722,0.007186509981009559,0.81899518238128011,0.60606060606060608,0.69257950530035328,0.32098765432098758,0.82857774828577746,0.59987631416202847,0.7114228456913827,0.27000000000000002,-0.0095825659044973532,0.0061842918985776096,-0.018843340391029417,0.050987654320987563
285,0.72873500545256276,0.72491821155943292,0.0038167938931298329,0.64046475454604279,0.62331203652321432,0.017152718022828473,0.61599348326713066,0.59623661719034482,0.01975686607678584,0.81356703847029377,0.58679706601466997,0.65148861646234668,0.41212121212121217,0.81716171617161715,0.54280279010779964,0.67676767676767668,0.3482142857142857,-0.0035946777013233788,0.043994275906870328,-0.025279060305330003,0.063906926406926468
286,0.74182115594329334,0.73991275899672848,0.0019083969465648609,0.6389851067488328,0.61295929514664094,0.026025811602191862,0.60405257721626071,0.58841075820257072,0.015641819013689995,0.8205835056283024,0.61071428571428565,0.7025595763459842,0.28235294117647053,0.82397336293007761,0.58867454884878656,0.71133004926108367,0.22966507177033491,-0.0033898573017752121,0.022039736865499093,-0.0087704729150994698,0.052687869406135623
287,0.73718647764449297,0.74345692475463465,-0.0062704471101416859,0.66429063242845099,0.64333348262341217,0.020957149805038822,0.62910528238782848,0.62046927117318851,0.0086360112146399715,0.8145068145068145,0.60732984293193715,0.69009009009009015,0.40449438202247195,0.82653735948864882,0.57639751552795038,0.7135575942915392,0.36538461538461531,-0.012030544981834312,0.03093232740398677,-0.023467504201449052,0.039109766637856647
288,0.73854961832061072,0.742639040348964,-0.0040894220283532734,0.65099605772653391,0.64181451503966946,0.0091815426868644412,0.62409250601096622,0.61393801696406891,0.010154489046897308,0.81701738334858187,0.59263729631864814,0.69921534437663457,0.38750000000000001,0.82355555555555549,0.57835820895522383,0.73156342182890854,0.32227488151658767,-0.0065381722069736137,0.014279087363424314,-0.032348077452273971,0.065225118483412337
289,0.74127589967284624,0.73200654307524538,0.0092693565976008641,0.64559311172013112,0.61947656933506634,0.026116542385064778,0.6172732840655184,0.59459389391017892,0.022679390155339485,0.82204940530649584,0.59964306960142777,0.69588550983899833,0.35151515151515156,0.82064975522919448,0.56482045039561779,0.70182555780933065,0.29107981220657281,0.001399650077301362,0.034822619205809979,-0.0059400479703323184,0.06043533930857875
290,0.75109051254089421,0.75272628135223552,-0.0016357688113413094,0.65640806116261685,0.63244359535095906,0.023964465811657787,0.62606989409222957,0.61005050719824305,0.01601938689398652,0.8276489313324239,0.62315270935960587,0.69633507853403132,0.35714285714285715,0.83698510078878174,0.59067357512953378,0.71302644466209597,0.29951690821256038,-0.0093361694563578457,0.032479134230072093,-0.016691366128064655,0.057625948930296766
291,0.74836423118865869,0.74754634678298804,0.00081788440567065468,0.65068193113086426,0.61917320764104533,0.031508723489818924,0.62354412773290924,0.60119851941162006,0.022345608321289179,0.82728724617841665,0.61501787842669842,0.6960431654676259,0.35582822085889576,0.83326000879894413,0.58448060075093866,0.71013039117352061,0.27692307692307694,-0.0059727626205274831,0.030537277675759755,-0.014087225705894713,0.078905143935818822
292,0.74645583424209383,0.73991275899672848,0.0065430752453653485,0.65071422268243873,0.62616319708772539,0.024551025594713338,0.6196629396311828,0.60308870351939625,0.016574236111786544,0.82530949105914708,0.60843731431966719,0.70755555555555538,0.33734939759036148,0.82801145122219777,0.56925031766200762,0.69625246548323472,0.3188405797101449,-0.0027019601630506873,0.039186996657659567,0.011303090072320665,0.018508817880216577
293,0.72546346782988003,0.72219193020719741,0.0032715376226826187,0.64214761917837593,0.61457399547036184,0.027573623708014083,0.60626747189695529,0.58753001200156918,0.01873745989538611,0.8075768075768075,0.58229352346999397,0.68292682926829262,0.35227272727272724,0.81413554014761802,0.55582822085889561,0.66796116504854364,0.31219512195121951,-0.0065587325708105215,0.026465302611098362,0.014965664219748986,0.040077605321507725
294,0.74127589967284624,0.74345692475463465,-0.0021810250817884125,0.65035371605855463,0.63494512085603427,0.015408595202520359,0.61896825715975023,0.6086373232800073,0.010330933879742932,0.81887226697353277,0.61811722912966249,0.68305531167690958,0.35582822085889576,0.83377425044091702,0.58165829145728642,0.67810292633703328,0.34101382488479265,-0.01490198346738425,0.036458937672376068,0.0049523853398762974,0.014814395974103112
295,0.72928026172300986,0.72273718647764451,0.0065430752453653485,0.64314302306904414,0.61983297791585734,0.023310045153186798,0.61095025157599658,0.59080416456545159,0.020146087010544989,0.8129446867110397,0.59511031604054865,0.66074600355239776,0.37500000000000006,0.8135969784492334,0.55753846153846165,0.67208121827411171,0.32000000000000001,-0.0006522917381936999,0.037571854502086999,-0.011335214721713949,0.055000000000000049
296,0.7494547437295529,0.74618320610687028,0.0032715376226826187,0.67360754494985897,0.627534484231278,0.046073060718580972,0.64793806802188303,0.60597975164011297,0.041958316381770056,0.826848691695108,0.61734384475439663,0.68327402135231319,0.46428571428571425,0.83515522518583307,0.57598978288633462,0.69795918367346943,0.31481481481481483,-0.0083065334907250765,0.041354061868062009,-0.014685162321156242,0.14947089947089942
297,0.74236641221374045,0.74454743729552886,-0.0021810250817884125,0.65478404270420643,0.6449520599388664,0.0098319827653400305,0.62643336347281375,0.61719207331336345,0.0092412901594502994,0.82296650717703357,0.59115687462144151,0.70337477797513315,0.38823529411764712,0.82801145122219777,0.56998738965952078,0.73448626653102733,0.33628318584070799,-0.0050449440451642014,0.021169484961920726,-0.031111488555894184,0.051952108276939135
298,0.74672846237731738,0.73173391494002182,0.014994547437295558,0.66944936485010087,0.63029964919477166,0.039149715655329209,0.63713056383197397,0.59825824456241372,0.038872319269560252,0.82643494168762865,0.60240963855421681,0.70159857904085265,0.41807909604519777,0.82080924855491333,0.563625077591558,0.70090634441087618,0.30769230769230765,0.0056256931327153259,0.038784560962658809,0.00069223462997647367,0.11038678835289012
299,0.75790621592148311,0.74591057797164673,0.01199563794983638,0.66159071380101986,0.62689687474945077,0.034693839051569086,0.6308506004449761,0.60192892853665025,0.028921671908325841,0.8399452804377564,0.63271420011983226,0.68292682926829273,0.36781609195402304,0.8334071776694727,0.6015960712093309,0.68163265306122445,0.29107981220657281,0.0065381027682837045,0.031118128910501364,0.0012941762070682872,0.076736279747450231
300,0.75899672846237731,0.74400218102508175,0.014994547437295558,0.65166561732860928,0.63451189456270674,0.017153722765902546,0.62617151165029761,0.61137633219786847,0.014795179452429141,0.84019918515165237,0.62317073170731707,0.69775784753363224,0.34355828220858892,0.82705441727252693,0.58411507191994994,0.71052631578947367,0.32380952380952377,0.013144767879125441,0.039055659787367136,-0.012768468255841436,0.019748758399065147
301,0.74291166848418755,0.74754634678298804,-0.0046346782988004875,0.64331742439310813,0.63878267360542407,0.0045347507876840609,0.61222092851249954,0.61071766406399108,0.0015032644485084568,0.82298850574712656,0.61101243339253997,0.69190140845070425,0.32298136645962733,0.83421985815602839,0.58624999999999994,0.70903674280039719,0.3133640552995392,-0.011231352408901829,0.024762433392540029,-0.017135334349692943,0.0096173111600881267
302,0.74727371864776448,0.74509269356597596,0.0021810250817885235,0.63991658154565334,0.63097808774568565,0.008938493799967695,0.60757957177736099,0.60250211312292634,0.0050774586544346523,0.82771194165907036,0.61762917933130701,0.69257950530035328,0.29239766081871343,0.82990488829904885,0.58644711842938579,0.71810089020771517,0.2755555555555555,-0.002192946639978488,0.031182060901921216,-0.025521384907361888,0.016842105263157936
303,0.73555070883315155,0.74890948745910579,-0.013358778625954248,0.62439431241574384,0.6354679725966017,-0.011073660180857869,0.59748920911296599,0.61194485461256154,-0.014455645499595549,0.81934306569343063,0.60562537402752847,0.66310160427807474,0.30188679245283018,0.83578808529347115,0.57721518987341769,0.717019133937563,0.31775700934579437,-0.016445019600040522,0.028410184154110785,-0.053917529659488261,-0.015870216892964195
304,0.73991275899672848,0.74073064340239914,-0.00081788440567065468,0.65102596186035588,0.63970840839848075,0.011317553461875129,0.62616002799111781,0.61429529813763195,0.011864729853485856,0.81903027543819706,0.58568851473241135,0.70967741935483875,0.39024390243902435,0.8255865427180169,0.56480901690670005,0.7206317867719646,0.34615384615384615,-0.0065562672798198385,0.020879497825711302,-0.010954367417125854,0.044090056285178203
305,0.74045801526717558,0.73745910577971652,0.0029989094874590672,0.65073455562348825,0.63402787470322808,0.016706680920260175,0.61906515115894134,0.60889287589141583,0.01017227526752551,0.81908273795805486,0.61807580174927113,0.67982062780269059,0.35928143712574845,0.82313681868743049,0.57923497267759561,0.69503546099290792,0.33816425120772942,-0.0040540807293756309,0.03884082907167552,-0.015214833190217325,0.021117185918019032
306,0.7369138495092693,0.73200654307524538,0.0049073064340239281,0.65347995635652778,0.6036327810812574,0.049847175275270383,0.62472249023463511,0.58516084047687866,0.039561649757756445,0.81738730450781982,0.59151656013945386,0.69945355191256842,0.39053254437869822,0.82334869431643631,0.5659203980099502,0.67778936392075084,0.2735849056603773,-0.0059613898086164907,0.025596162129503663,0.021664187991817574,0.11694763871832092
307,0.74127589967284624,0.74236641221374045,-0.0010905125408942062,0.64868128845604256,0.6473770772348425,0.0013042112212000578,0.61630888415614105,0.61748129004770125,-0.001172405891560202,0.81813975011568718,0.6160046056419114,0.69775784753363224,0.33333333333333331,0.82471008028545956,0.59076923076923071,0.70206489675516226,0.35238095238095241,-0.0065703301697723759,0.025235374872680683,-0.0043070492215300238,-0.019047619047619091
308,0.74236641221374045,0.75027262813522355,-0.0079062159214831063,0.67764840448430119,0.64960699597243354,0.028041408511867649,0.64338227564840667,0.62383297579666308,0.019549299851743585,0.81917110442232,0.61430246189917936,0.68656716417910446,0.45348837209302323,0.83230088495575227,0.58852560148056754,0.72708757637474553,0.34741784037558687,-0.013129780533432278,0.025776860418611824,-0.040520412195641065,0.10607053171743636
309,0.74972737186477645,0.74127589967284624,0.0084514721919302094,0.65879397672771667,0.63621812299934766,0.022575853728369011,0.63054725488567098,0.60911903870456763,0.021428216181103354,0.82725395732966278,0.62052505966587113,0.69466316710411202,0.379746835443038,0.82572891164032924,0.57816377171215882,0.71219512195121959,0.32038834951456313,0.0015250456893335373,0.042361287953712301,-0.017531954847107567,0.059358485928474869
310,0.75027262813522355,0.74972737186477645,0.00054525627044710312,0.66120386745707249,0.65206451223301098,0.0091393552240615072,0.63334819025877476,0.6197877430572476,0.013560447201527159,0.82736602052451536,0.61362266425557566,0.70452528837622008,0.38787878787878788,0.83425049526744455,0.60305343511450382,0.68686868686868696,0.35497835497835506,-0.0068844747429291919,0.010569229141071834,0.017656601507533121,0.032900432900432819
